date;temperature;humidity;heat_index;pH
1733529600000;31.50;47.00;32.84;7
1733529600000;31.50;46.00;32.64;7
1733529600000;31.50;46.00;32.64;6
1733529600000;31.50;46.00;32.64;4
1733529600000;31.50;47.00;32.84;7
1733529600000;31.50;46.00;32.64;6
1733529600000;31.50;47.00;32.84;6
1733529600000;31.50;47.00;32.84;6
1733529600000;31.50;46.00;32.64;7
1733529600000;31.50;47.00;32.84;4
1733529600000;31.50;47.00;32.84;5
1733529600000;31.50;47.00;32.84;7
1733529600000;31.50;47.00;32.84;7
1733529600000;31.50;47.00;32.84;7
1733529600000;31.50;47.00;32.84;4
1733529600000;31.50;47.00;32.84;6
1733529600000;31.50;47.00;32.84;6
1733529600000;31.50;47.00;32.84;5
1733529600000;31.50;47.00;32.84;7
1733529600000;31.50;47.00;32.84;5
1733529600000;31.50;47.00;32.84;6
1733529600000;31.50;47.00;32.84;5
1733529600000;31.50;47.00;32.84;6
1733529600000;31.50;47.00;32.84;4
1733529600000;31.50;47.00;32.84;6
1733529600000;31.50;47.00;32.84;7
1733529600000;31.50;47.00;32.84;7
1733529600000;31.50;47.00;32.84;7
1733529600000;31.50;47.00;32.84;6
1733529600000;31.50;47.00;32.84;4
1733529600000;31.50;47.00;32.84;4
1733529600000;31.50;47.00;32.84;5
1733529600000;31.50;47.00;32.84;5
1733529600000;31.50;47.00;32.84;7
1733529600000;31.50;47.00;32.84;6
1733529600000;31.50;47.00;32.84;6
1733529600000;31.50;47.00;32.84;4
1733529600000;31.50;47.00;32.84;4
1733529600000;31.50;47.00;32.84;7
1733529600000;31.50;47.00;32.84;4
1733529600000;31.50;47.00;32.84;4
1733529600000;31.50;47.00;32.84;4
1733529600000;31.50;47.00;32.84;7
1733529600000;31.50;47.00;32.84;6
1733529600000;31.50;47.00;32.84;6
1733529600000;31.50;47.00;32.84;6
1733529600000;31.50;48.00;33.04;7
1733529600000;31.50;48.00;33.04;4
1733529600000;31.50;48.00;33.04;5
1733529600000;31.50;48.00;33.04;6
1733529600000;31.50;48.00;33.04;6
1733529600000;31.50;47.00;32.84;6
1733529600000;31.50;48.00;33.04;7
1733529600000;31.50;48.00;33.04;7
1733529600000;31.50;48.00;33.04;7
1733529600000;31.50;48.00;33.04;4
1733529600000;31.50;48.00;33.04;6
1733529600000;31.50;48.00;33.04;6
1733529600000;31.50;48.00;33.04;5
1733529600000;31.50;48.00;33.04;5
1733529600000;31.50;48.00;33.04;4
1733529600000;31.50;48.00;33.04;6
1733529600000;31.50;48.00;33.04;4
1733529600000;31.50;48.00;33.04;6
1733529600000;31.50;48.00;33.04;5
1733529600000;31.50;48.00;33.04;7
1733529600000;31.50;48.00;33.04;4
1733529600000;31.50;48.00;33.04;7
1733529600000;31.50;48.00;33.04;6
1733529600000;31.50;48.00;33.04;6
1733529600000;31.50;48.00;33.04;4
1733529600000;31.50;48.00;33.04;5
1733529600000;31.50;48.00;33.04;5
1733529600000;31.50;48.00;33.04;7
1733529600000;31.50;48.00;33.04;5
1733529600000;31.50;48.00;33.04;6
1733529600000;31.40;48.00;32.88;6
1733529600000;31.50;48.00;33.04;6
1733529600000;31.50;48.00;33.04;4
1733529600000;31.50;48.00;33.04;6
1733529600000;31.50;48.00;33.04;5
1733529600000;31.50;48.00;33.04;5
1733529600000;31.50;48.00;33.04;7
1733529600000;31.50;48.00;33.04;5
1733529600000;31.50;48.00;33.04;4
1733529600000;31.50;48.00;33.04;5
1733529600000;31.50;48.00;33.04;7
1733529600000;31.50;48.00;33.04;5
1733529600000;31.50;48.00;33.04;7
1733529600000;31.50;48.00;33.04;4
1733529600000;31.50;48.00;33.04;4
1733529600000;31.50;48.00;33.04;4
1733529600000;31.50;48.00;33.04;6
1733529600000;31.50;48.00;33.04;5
1733529600000;31.50;48.00;33.04;5
1733529600000;31.50;48.00;33.04;7
1733529600000;31.50;48.00;33.04;5
1733529600000;31.50;48.00;33.04;7
1733529600000;31.50;48.00;33.04;6
1733529600000;31.50;48.00;33.04;6
1733529600000;31.40;48.00;32.88;6
1733529600000;31.50;48.00;33.04;4
1733529600000;31.50;48.00;33.04;6
1733529600000;31.50;48.00;33.04;7
1733529600000;31.40;48.00;32.88;6
1733529600000;31.50;48.00;33.04;7
1733529600000;31.50;48.00;33.04;5
1733529600000;31.50;48.00;33.04;7
1733529600000;31.50;48.00;33.04;6
1733529600000;31.50;48.00;33.04;4
1733529600000;31.50;48.00;33.04;4
1733529600000;31.50;48.00;33.04;5
1733529600000;31.40;48.00;32.88;4
1733529600000;31.50;49.00;33.25;5
1733529600000;31.40;49.00;33.08;6
1733529600000;31.40;49.00;33.08;5
1733529600000;31.50;49.00;33.25;5
1733529600000;31.50;49.00;33.25;6
1733529600000;31.40;49.00;33.08;6
1733529600000;31.40;49.00;33.08;4
1733529600000;31.40;49.00;33.08;6
1733529600000;31.40;49.00;33.08;7
1733529600000;31.40;49.00;33.08;6
1733529600000;31.40;49.00;33.08;4
1733529600000;31.40;49.00;33.08;4
1733529600000;31.40;49.00;33.08;6
1733529600000;31.40;49.00;33.08;6
1733529600000;31.40;49.00;33.08;7
1733529600000;31.40;49.00;33.08;4
1733529600000;31.40;49.00;33.08;6
1733529600000;31.40;49.00;33.08;7
1733529600000;31.40;49.00;33.08;5
1733529600000;31.40;49.00;33.08;6
1733529600000;31.40;49.00;33.08;6
1733529600000;31.40;49.00;33.08;4
1733529600000;31.40;49.00;33.08;6
1733529600000;31.40;49.00;33.08;7
1733529600000;31.40;49.00;33.08;4
1733529600000;31.40;49.00;33.08;7
1733529600000;31.30;49.00;32.92;5
1733529600000;31.40;49.00;33.08;6
1733529600000;31.30;49.00;32.92;7
1733529600000;31.30;49.00;32.92;6
1733529600000;31.30;50.00;33.12;6
1733529600000;31.30;50.00;33.12;7
1733529600000;31.30;50.00;33.12;5
1733529600000;31.30;50.00;33.12;6
1733529600000;31.30;50.00;33.12;4
1733529600000;31.30;50.00;33.12;7
1733529600000;31.20;50.00;32.95;4
1733529600000;31.20;50.00;32.95;4
1733529600000;31.20;50.00;32.95;7
1733529600000;31.20;50.00;32.95;7
1733529600000;31.20;50.00;32.95;7
1733529600000;31.20;50.00;32.95;4
1733529600000;31.20;50.00;32.95;4
1733529600000;31.20;50.00;32.95;4
1733529600000;31.30;50.00;33.12;5
1733529600000;31.20;50.00;32.95;5
1733529600000;31.20;50.00;32.95;6
1733529600000;31.20;50.00;32.95;7
1733529600000;31.30;50.00;33.12;6
1733529600000;31.30;50.00;33.12;7
1733529600000;31.30;50.00;33.12;5
1733529600000;31.30;50.00;33.12;6
1733529600000;31.30;50.00;33.12;4
1733529600000;31.30;50.00;33.12;5
1733529600000;31.30;50.00;33.12;7
1733529600000;31.30;50.00;33.12;4
1733529600000;31.30;50.00;33.12;7
1733529600000;31.30;50.00;33.12;5
1733529600000;31.30;50.00;33.12;6
1733529600000;31.30;50.00;33.12;4
1733529600000;31.30;50.00;33.12;6
1733529600000;31.30;50.00;33.12;7
1733529600000;31.30;50.00;33.12;7
1733529600000;31.30;50.00;33.12;7
1733529600000;31.30;50.00;33.12;4
1733529600000;31.30;50.00;33.12;5
1733529600000;31.30;50.00;33.12;5
1733529600000;31.30;50.00;33.12;4
1733529600000;31.30;50.00;33.12;5
1733529600000;31.30;50.00;33.12;7
1733529600000;31.30;50.00;33.12;5
1733529600000;31.30;50.00;33.12;4
1733529600000;31.30;50.00;33.12;7
1733529600000;31.30;50.00;33.12;7
1733529600000;31.40;50.00;33.29;4
1733529600000;31.30;50.00;33.12;7
1733529600000;31.40;50.00;33.29;4
1733529600000;31.40;50.00;33.29;7
1733529600000;31.40;50.00;33.29;5
1733529600000;31.40;50.00;33.29;7
1733529600000;31.40;50.00;33.29;4
1733529600000;31.40;50.00;33.29;5
1733529600000;31.40;50.00;33.29;4
1733529600000;31.40;50.00;33.29;5
1733529600000;31.40;50.00;33.29;7
1733529600000;31.40;50.00;33.29;5
1733529600000;31.40;50.00;33.29;7
1733529600000;31.40;50.00;33.29;6
1733529600000;31.40;50.00;33.29;7
1733529600000;31.40;50.00;33.29;6
1733529600000;31.40;50.00;33.29;7
1733529600000;31.40;50.00;33.29;5
1733529600000;31.40;50.00;33.29;5
1733529600000;31.40;50.00;33.29;5
1733529600000;31.40;50.00;33.29;5
1733529600000;31.40;50.00;33.29;7
1733529600000;31.40;50.00;33.29;5
1733529600000;31.40;50.00;33.29;4
1733529600000;31.40;50.00;33.29;7
1733529600000;31.40;50.00;33.29;4
1733529600000;31.40;49.00;33.08;7
1733529600000;31.40;49.00;33.08;4
1733529600000;31.50;49.00;33.25;4
1733529600000;31.40;48.00;32.88;4
1733529600000;31.50;49.00;33.25;4
1733529600000;31.40;49.00;33.08;5
1733529600000;31.40;49.00;33.08;7
1733529600000;31.40;49.00;33.08;7
1733529600000;31.40;49.00;33.08;7
1733529600000;31.50;50.00;33.47;4
1733529600000;31.50;49.00;33.25;4
1733529600000;31.50;49.00;33.25;4
1733529600000;31.50;49.00;33.25;5
1733529600000;31.50;49.00;33.25;5
1733529600000;31.50;49.00;33.25;6
1733529600000;31.50;49.00;33.25;7
1733529600000;31.50;49.00;33.25;6
1733529600000;31.50;48.00;33.04;6
1733529600000;31.50;49.00;33.25;6
1733529600000;31.50;48.00;33.04;7
1733529600000;31.50;47.00;32.84;5
1733529600000;31.50;48.00;33.04;5
1733529600000;31.50;48.00;33.04;4
1733529600000;31.50;48.00;33.04;6
1733529600000;31.50;47.00;32.84;6
1733529600000;31.50;46.00;32.64;4
1733529600000;31.50;46.00;32.64;7
1733529600000;31.50;46.00;32.64;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;46.00;32.64;6
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;46.00;32.64;4
1733529600000;31.50;46.00;32.64;6
1733529600000;31.50;46.00;32.64;6
1733529600000;31.50;46.00;32.64;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;46.00;32.64;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;46.00;32.64;7
1733529600000;31.50;46.00;32.64;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;46.00;32.64;5
1733529600000;31.50;46.00;32.64;6
1733529600000;31.50;46.00;32.64;7
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;46.00;32.64;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.60;45.00;32.61;5
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.60;45.00;32.61;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;5
1733529600000;31.60;45.00;32.61;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.60;45.00;32.61;4
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.60;45.00;32.61;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.60;45.00;32.61;4
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;7
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.60;45.00;32.61;4
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.60;45.00;32.61;4
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.50;45.00;32.45;7
1733529600000;31.60;45.00;32.61;6
1733529600000;31.50;45.00;32.45;5
1733529600000;31.60;45.00;32.61;7
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;6
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;4
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;6
1733529600000;31.60;45.00;32.61;6
1733529600000;31.50;45.00;32.45;4
1733529600000;31.50;45.00;32.45;5
1733529600000;31.50;45.00;32.45;4
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;4
1733529600000;31.50;45.00;32.45;5
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;4
1733529600000;31.50;45.00;32.45;4
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;6
1733529600000;31.50;45.00;32.45;4
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;5
1733529600000;31.50;45.00;32.45;5
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;4
1733529600000;31.50;45.00;32.45;7
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;7
1733529600000;31.50;45.00;32.45;4
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;7
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;6
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;5
1733529600000;31.60;45.00;32.61;4
1733529600000;31.60;45.00;32.61;7
